Tiempo(ms),RPM
9022,5250.00
9026,4500.00
9030,5250.00
9034,5250.00
9038,5250.00
9042,5250.00
9046,5250.00
9050,5250.00
9054,5250.00
9058,4500.00
9062,5250.00
9066,5250.00
9070,5250.00
9074,5250.00
9078,5250.00
9082,5250.00
9086,5250.00
9090,5250.00
9094,5250.00
9098,5250.00
9102,5250.00
9106,5250.00
9110,5250.00
9114,5250.00
9118,5250.00
9122,6000.00
9126,5250.00
9130,5250.00
9134,5250.00
9138,5250.00
9142,5250.00
9146,5250.00
9150,5250.00
9154,6000.00
9158,5250.00
9162,5250.00
9166,5250.00
9170,5250.00
9174,6000.00
9178,5250.00
9182,5250.00
9186,5250.00
9190,6000.00
9194,5250.00
9198,5250.00
9202,5250.00
9206,6000.00
9210,5250.00
9214,5250.00
9218,5250.00
9222,6000.00
9226,5250.00
9230,6000.00
9234,5250.00
9238,5250.00
9242,6000.00
9246,5250.00
9250,5250.00
9254,6000.00
9258,5250.00
9262,6000.00
9266,5250.00
9270,5250.00
9274,6000.00
9278,5250.00
9282,6000.00
9286,5250.00
9290,6000.00
9294,5250.00
9298,6000.00
9302,5250.00
9306,6000.00
9310,5250.00
9314,6000.00
9318,5250.00
9322,6000.00
9326,5250.00
9330,6000.00
9334,5250.00
9338,6000.00
9342,6000.00
9346,5250.00
9350,6000.00
9354,5250.00
9358,6000.00
9362,6000.00
9366,5250.00
9370,6000.00
9374,5250.00
9378,6000.00
9382,6000.00
9386,5250.00
9390,6000.00
9394,6000.00
9398,5250.00
9402,6000.00
9406,6000.00
9410,6000.00
9414,5250.00
9418,6000.00
9422,6000.00
9426,6000.00
9430,5250.00
9434,6000.00
9438,6000.00
9442,6000.00
9446,5250.00
9450,6000.00
9454,6000.00
9458,6000.00
9462,6000.00
9466,5250.00
9470,6000.00
9474,6000.00
9478,6000.00
9482,6000.00
9486,6000.00
9490,5250.00
9494,6000.00
9498,6000.00
9502,6000.00
9506,6000.00
9510,6000.00
9514,6000.00
9518,5250.00
9522,6000.00
9526,6000.00
9530,6000.00
9534,6000.00
9538,6000.00
9542,6000.00
9546,6000.00
9550,6000.00
9554,6000.00
9558,6000.00
9562,6000.00
9566,6000.00
9570,6000.00
9574,6000.00
9578,6000.00
9582,6000.00
9586,6000.00
9590,6000.00
9594,6000.00
9598,6000.00
9602,6000.00
9606,6000.00
9610,6000.00
9614,6000.00
9618,6000.00
9622,6000.00
9626,6000.00
9630,6000.00
9634,6000.00
9638,6000.00
9642,6000.00
9646,6750.00
9650,6000.00
9654,6000.00
9658,6000.00
9662,6000.00
9666,6000.00
9670,6000.00
9674,6000.00
9678,6000.00
9682,6750.00
9686,6000.00
9690,6000.00
9694,6000.00
9698,6000.00
9702,6000.00
9706,6750.00
9710,6000.00
9714,6000.00
9718,6000.00
9722,6000.00
9726,6750.00
9730,6000.00
9734,6000.00
9738,6000.00
9742,6750.00
9746,6000.00
9750,6000.00
9754,6000.00
9758,6000.00
9762,6750.00
9766,6000.00
9770,6000.00
9774,6000.00
9778,6750.00
9782,6000.00
9786,6000.00
9790,6750.00
9794,6000.00
9798,6000.00
9802,6000.00
9806,6750.00
9810,6000.00
9814,6000.00
9818,6750.00
9822,6000.00
9826,6000.00
9830,6750.00
9834,6000.00
9838,6000.00
9842,6750.00
9846,6000.00
9850,6000.00
9854,6750.00
9858,6000.00
9862,6000.00
9866,6750.00
9870,6000.00
9874,6000.00
9878,6750.00
9882,6000.00
9886,6750.00
9890,6000.00
9894,6000.00
9898,6750.00
9902,6000.00
9906,6750.00
9910,6000.00
9914,6750.00
9918,6000.00
9922,6000.00
9926,6750.00
9930,6000.00
9934,6750.00
9938,6000.00
9942,6750.00
9946,6000.00
9950,6000.00
9954,6750.00
9958,6000.00
9962,6750.00
9966,6000.00
9970,6750.00
9974,6000.00
9978,6750.00
9982,6000.00
9986,6750.00
9990,6000.00
9994,6750.00
9998,6000.00
10002,6750.00
10006,6000.00
10010,6750.00
10014,6000.00
10018,6750.00
10022,6750.00
10026,6000.00
10030,6750.00
10034,6750.00
10038,6750.00
10042,6000.00
10046,6750.00
10050,6750.00
10054,6750.00
10058,6750.00
10062,6750.00
10066,7500.00
10070,6750.00
10074,6750.00
10078,6750.00
10082,6750.00
10086,6750.00
10090,7500.00
10094,6750.00
10098,6750.00
10102,7500.00
10106,6750.00
10110,7500.00
10114,6750.00
10118,7500.00
10122,6750.00
10126,7500.00
10130,6750.00
10134,7500.00
10138,7500.00
10142,7500.00
10146,6750.00
10150,7500.00
10154,7500.00
10158,7500.00
10162,7500.00
10166,7500.00
10170,6750.00
10174,8250.00
10178,6750.00
10182,8250.00
10186,7500.00
10190,7500.00
10194,7500.00
10198,7500.00
10202,7500.00
10206,7500.00
10210,8250.00
10214,7500.00
10218,7500.00
10222,8250.00
10226,7500.00
10230,7500.00
10234,8250.00
10238,7500.00
10242,8250.00
10246,7500.00
10250,8250.00
10254,7500.00
10258,8250.00
10262,7500.00
10266,8250.00
10270,8250.00
10274,8250.00
10278,7500.00
10282,8250.00
10286,8250.00
10290,8250.00
10294,7500.00
10298,8250.00
10302,8250.00
10306,8250.00
10310,8250.00
10314,8250.00
10318,8250.00
10322,8250.00
10326,8250.00
10330,8250.00
10334,8250.00
10338,8250.00
10342,8250.00
10346,8250.00
10350,8250.00
10354,9000.00
10358,8250.00
10362,8250.00
10366,8250.00
10370,9000.00
10374,8250.00
10378,8250.00
10382,9000.00
10386,8250.00
10390,8250.00
10394,9000.00
10398,8250.00
10402,9000.00
10406,8250.00
10410,9000.00
10414,8250.00
10418,9000.00
10422,8250.00
10426,9000.00
10430,9000.00
10434,8250.00
10438,9000.00
10442,8250.00
10446,9000.00
10450,9000.00
10454,9000.00
10458,8250.00
10462,9000.00
10466,9000.00
10470,9000.00
10474,8250.00
10478,9000.00
10482,9000.00
10486,9000.00
10490,9000.00
10494,9000.00
10498,9000.00
10502,9000.00
10506,9000.00
10510,9000.00
10514,9000.00
10518,9000.00
10522,9000.00
10526,9000.00
10530,9000.00
10534,9000.00
10538,9000.00
10542,9000.00
10546,9750.00
10550,9000.00
10554,9000.00
10558,9000.00
10562,9000.00
10566,9000.00
10570,9750.00
10574,9000.00
10578,9000.00
10582,9000.00
10586,9750.00
10590,9000.00
10594,9000.00
10598,9750.00
10602,9000.00
10606,9000.00
10610,9750.00
10614,9000.00
10618,9750.00
10622,9000.00
10626,9750.00
10630,9000.00
10634,9000.00
10638,9750.00
10642,9750.00
10646,9000.00
10650,9750.00
10654,9000.00
10658,9750.00
10662,9000.00
10666,9750.00
10670,9000.00
10674,9750.00
10678,9750.00
10682,9000.00
10686,9750.00
10690,9750.00
10694,9000.00
10698,9750.00
10702,9750.00
10706,9000.00
10710,9750.00
10714,9750.00
10718,9750.00
10722,9000.00
10726,9750.00
10730,9750.00
10734,9750.00
10738,9750.00
10742,9000.00
10746,9750.00
10750,9750.00
10754,9750.00
10758,9750.00
10762,9750.00
10766,9000.00
10770,9750.00
10774,9750.00
10778,9750.00
10782,9750.00
10786,9750.00
10790,9750.00
10794,9750.00
10798,9750.00
10802,9750.00
10806,9750.00
10810,9750.00
10814,9750.00
10818,9750.00
10822,9750.00
10826,9750.00
10830,9750.00
10834,9750.00
10838,9750.00
10842,9750.00
10846,9750.00
10850,9750.00
10854,9750.00
10858,9750.00
10862,9750.00
10866,9750.00
10870,10500.00
10874,10500.00
10878,9750.00
10882,9750.00
10886,9750.00
10890,10500.00
10894,9750.00
10898,9750.00
10902,9750.00
10906,9750.00
10910,10500.00
10914,9750.00
10918,9750.00
10922,9750.00
10926,9750.00
10930,9750.00
10934,10500.00
10938,9750.00
10942,9750.00
10946,9750.00
10950,9750.00
10954,10500.00
10958,9750.00
10962,9750.00
10966,9750.00
10970,10500.00
10974,9750.00
10978,9750.00
10982,9750.00
10986,9750.00
10990,10500.00
10994,9750.00
10998,9750.00
11002,10500.00
11006,9750.00
11010,9750.00
11014,9750.00
11018,9750.00
11022,9750.00
11026,10500.00
11030,9750.00
11034,9750.00
11038,9750.00
11042,10500.00
11046,9750.00
11050,9750.00
11054,9750.00
11058,10500.00
11062,9750.00
11066,9750.00
11070,9750.00
11074,10500.00
11078,9750.00
11082,9750.00
11086,10500.00
11090,9750.00
11094,9750.00
11098,9750.00
11102,10500.00
11106,9750.00
11110,9750.00
11114,9750.00
11118,10500.00
11122,9750.00
11126,9750.00
11130,9750.00
11134,10500.00
11138,9750.00
11142,9750.00
11146,10500.00
11150,9750.00
11154,9750.00
11158,9750.00
11162,9750.00
11166,9750.00
11170,10500.00
11174,9750.00
11178,9750.00
11182,9750.00
11186,9750.00
11190,10500.00
11194,9750.00
11198,9750.00
11202,9750.00
11206,10500.00
11210,9750.00
11214,9750.00
11218,10500.00
11222,9750.00
11226,9750.00
11230,10500.00
11234,9750.00
11238,9750.00
11242,10500.00
11246,9750.00
11250,9750.00
11254,10500.00
11258,9750.00
11262,9750.00
11266,10500.00
11270,9750.00
11274,10500.00
11278,9750.00
11282,9750.00
11286,10500.00
11290,9750.00
11294,10500.00
11298,9750.00
11302,10500.00
11306,9750.00
11310,10500.00
11314,9750.00
11318,9750.00
11322,10500.00
11326,9750.00
11330,10500.00
11334,9750.00
11338,10500.00
11342,9750.00
11346,9750.00
11350,10500.00
11354,9750.00
11358,9750.00
11362,10500.00
11366,9750.00
11370,9750.00
11374,10500.00
11378,9750.00
11382,9750.00
11386,10500.00
11390,9750.00
11394,9750.00
11398,10500.00
11402,9750.00
11406,9750.00
11410,10500.00
11414,9750.00
11418,9750.00
11422,9750.00
11426,10500.00
11430,9750.00
11434,9750.00
11438,9750.00
11442,9750.00
11446,10500.00
11450,9750.00
11454,9750.00
11458,10500.00
11462,9750.00
11466,9750.00
11470,9750.00
11474,9750.00
11478,10500.00
11482,9750.00
11486,9750.00
11490,10500.00
11494,9750.00
11498,9750.00
11502,10500.00
11506,9750.00
11510,9750.00
11514,10500.00
11518,9750.00
11522,9750.00
11526,10500.00
11530,9750.00
11534,9750.00
11538,10500.00
11542,9750.00
11546,10500.00
11550,9750.00
11554,10500.00
11558,9750.00
11562,9750.00
11566,10500.00
11570,9750.00
11574,10500.00
11578,9750.00
11582,9750.00
11586,10500.00
11590,9750.00
11594,10500.00
11598,9750.00
11602,10500.00
11606,9750.00
11610,9750.00
11614,10500.00
11618,9750.00
11622,9750.00
11626,10500.00
11630,9750.00
11634,9750.00
11638,10500.00
11642,9750.00
11646,9750.00
11650,9750.00
11654,9750.00
11658,10500.00
11662,9750.00
11666,9750.00
11670,10500.00
11674,9750.00
11678,9750.00
11682,9750.00
11686,10500.00
11690,9750.00
11694,9750.00
11698,10500.00
11702,9750.00
11706,9750.00
11710,9750.00
11714,10500.00
11718,9750.00
11722,9750.00
11726,9750.00
11730,10500.00
11734,9750.00
11738,9750.00
11742,10500.00
11746,9750.00
11750,10500.00
11754,9750.00
11758,9750.00
11762,10500.00
11766,9750.00
11770,10500.00
11774,9750.00
11778,9750.00
11782,10500.00
11786,9750.00
11790,9750.00
11794,10500.00
11798,9750.00
11802,10500.00
11806,9750.00
11810,9750.00
11814,10500.00
11818,9750.00
11822,10500.00
11826,9750.00
11830,9750.00
11834,10500.00
11838,9750.00
11842,9750.00
11846,10500.00
11850,9750.00
11854,9750.00
11858,10500.00
11862,9750.00
11866,9750.00
11870,10500.00
11874,9750.00
11878,10500.00
11882,9750.00
11886,10500.00
11890,9750.00
11894,9750.00
11898,10500.00
11902,9750.00
11906,9750.00
11910,9750.00
11914,10500.00
11918,9750.00
11922,9750.00
11926,10500.00
11930,9750.00
11934,9750.00
11938,10500.00
11942,9750.00
11946,9750.00
11950,10500.00
11954,9750.00
11958,9750.00
11962,10500.00
11966,9750.00
11970,9750.00
11974,10500.00
11978,9750.00
11982,9750.00
11986,10500.00
11990,9750.00
11994,9750.00
11998,10500.00
12002,9750.00
12006,10500.00
12010,9750.00
12014,9750.00
12018,10500.00
12022,10500.00
12026,9750.00
12030,9750.00
12034,10500.00
12038,10500.00
12042,9750.00
12046,10500.00
12050,10500.00
12054,9750.00
12058,10500.00
12062,10500.00
12066,9750.00
12070,10500.00
12074,10500.00
12078,10500.00
12082,10500.00
12086,10500.00
12090,9750.00
12094,10500.00
12098,11250.00
12102,9750.00
12106,10500.00
12110,11250.00
12114,10500.00
12118,9750.00
12122,11250.00
12126,10500.00
12130,10500.00
12134,10500.00
12138,10500.00
12142,10500.00
12146,11250.00
12150,10500.00
12154,10500.00
12158,10500.00
12162,11250.00
12166,10500.00
12170,10500.00
12174,11250.00
12178,10500.00
12182,11250.00
12186,10500.00
12190,10500.00
12194,11250.00
12198,10500.00
12202,10500.00
12206,11250.00
12210,11250.00
12214,10500.00
12218,10500.00
12222,11250.00
12226,11250.00
12230,10500.00
12234,11250.00
12238,10500.00
12242,11250.00
12246,10500.00
12250,11250.00
12254,11250.00
12258,10500.00
12262,11250.00
12266,11250.00
12270,11250.00
12274,10500.00
12278,11250.00
12282,11250.00
12286,10500.00
12290,11250.00
12294,11250.00
12298,11250.00
12302,10500.00
12306,11250.00
12310,11250.00
12314,11250.00
12318,10500.00
12322,11250.00
12326,11250.00
12330,11250.00
12334,11250.00
12338,10500.00
12342,11250.00
12346,11250.00
12350,11250.00
12354,11250.00
12358,11250.00
12362,11250.00
12366,11250.00
12370,10500.00
12374,12000.00
12378,11250.00
12382,10500.00
12386,11250.00
12390,11250.00
12394,11250.00
12398,11250.00
12402,11250.00
12406,11250.00
12410,11250.00
12414,11250.00
12418,11250.00
12422,11250.00
12426,11250.00
12430,11250.00
12434,11250.00
12438,11250.00
12442,11250.00
12446,11250.00
12450,11250.00
12454,11250.00
12458,11250.00
12462,12000.00
12466,11250.00
12470,11250.00
12474,11250.00
12478,11250.00
12482,11250.00
12486,11250.00
12490,12000.00
12494,10500.00
12498,11250.00
12502,12000.00
12506,11250.00
12510,12000.00
12514,11250.00
12518,11250.00
12522,11250.00
12526,11250.00
12530,11250.00
12534,11250.00
12538,12000.00
12542,11250.00
12546,11250.00
12550,11250.00
12554,11250.00
12558,11250.00
12562,11250.00
12566,11250.00
12570,11250.00
12574,11250.00
12578,11250.00
12582,12000.00
12586,11250.00
12590,12000.00
12594,11250.00
12598,11250.00
12602,11250.00
12606,11250.00
12610,11250.00
12614,12000.00
12618,11250.00
12622,11250.00
12626,11250.00
12630,11250.00
12634,11250.00
12638,11250.00
12642,11250.00
12646,12000.00
12650,11250.00
12654,11250.00
12658,11250.00
12662,11250.00
12666,11250.00
12670,11250.00
12674,11250.00
12678,12000.00
12682,11250.00
12686,11250.00
12690,11250.00
12694,11250.00
12698,11250.00
12702,12000.00
12706,11250.00
12710,11250.00
12714,11250.00
12718,11250.00
12722,11250.00
12726,11250.00
12730,11250.00
12734,12750.00
12738,11250.00
12742,11250.00
12746,11250.00
12750,12000.00
12754,11250.00
12758,11250.00
12762,12000.00
12766,11250.00
12770,11250.00
12774,11250.00
12778,11250.00
12782,12000.00
12786,11250.00
12790,11250.00
12794,11250.00
12798,11250.00
12802,11250.00
12806,11250.00
12810,12000.00
12814,11250.00
12818,11250.00
12822,11250.00
12826,11250.00
12830,11250.00
12834,12000.00
12838,11250.00
12842,11250.00
12846,11250.00
12850,11250.00
12854,12000.00
12858,11250.00
12862,11250.00
12866,11250.00
12870,11250.00
12874,11250.00
12878,12000.00
12882,11250.00
12886,11250.00
12890,11250.00
12894,11250.00
12898,12000.00
12902,11250.00
12906,11250.00
12910,11250.00
12914,11250.00
12918,12000.00
12922,11250.00
12926,11250.00
12930,11250.00
12934,12000.00
12938,11250.00
12942,11250.00
12946,11250.00
12950,11250.00
12954,11250.00
12958,12000.00
12962,11250.00
12966,11250.00
12970,11250.00
12974,11250.00
12978,12000.00
12982,11250.00
12986,11250.00
12990,11250.00
12994,11250.00
12998,12000.00
13002,11250.00
13006,11250.00
13010,11250.00
13014,12000.00
13018,11250.00
13022,11250.00
13026,11250.00
13030,11250.00
13034,12000.00
13038,11250.00
13042,11250.00
13046,11250.00
13050,11250.00
13054,12000.00
13058,11250.00
13062,11250.00
13066,11250.00
13070,11250.00
13074,11250.00
13078,12000.00
13082,11250.00
13086,11250.00
13090,11250.00
13094,12750.00
13098,11250.00
13102,11250.00
13106,11250.00
13110,11250.00
13114,12000.00
13118,11250.00
13122,11250.00
13126,11250.00
13130,12000.00
13134,11250.00
13138,11250.00
13142,11250.00
13146,11250.00
13150,12000.00
13154,11250.00
13158,11250.00
13162,11250.00
13166,12000.00
13170,11250.00
13174,11250.00
13178,12000.00
13182,12000.00
13186,11250.00
13190,11250.00
13194,11250.00
13198,12000.00
13202,11250.00
13206,11250.00
13210,11250.00
13214,12000.00
13218,11250.00
13222,11250.00
13226,11250.00
13230,12000.00
